"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException","UnableToRetrieveIdentifierException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation70,TypeLouvainCommunity12,TypeLeidenCommunity12,TypeKCoreDecomposition5,TypeMaximumKCut44",3,""
"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException","WrongDeadLetterTypeException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation51,TypeLouvainCommunity3,TypeLeidenCommunity7,TypeKCoreDecomposition4,TypeMaximumKCut16",3,""
"org.axonframework.eventhandling.AbstractEventBus$Builder","AbstractEventBus$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity0,TypeLeidenCommunity3,TypeKCoreDecomposition9,TypeMaximumKCut58",2,""
"org.axonframework.modelling.command.AbstractRepository$Builder","AbstractRepository$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation23,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut35",2,""
"org.axonframework.eventhandling.tokenstore.AbstractTokenEntry","AbstractTokenEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation70,TypeLouvainCommunity12,TypeLeidenCommunity12,TypeKCoreDecomposition8,TypeMaximumKCut60",2,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler","AggregateAnnotationCommandHandler","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut0",2,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$Builder","AggregateAnnotationCommandHandler$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut21",2,""
"org.axonframework.modelling.command.AggregateLifecycle","AggregateLifecycle","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation2,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition6,TypeMaximumKCut57",2,""
"org.axonframework.modelling.command.AggregateScopeDescriptor","AggregateScopeDescriptor","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition7,TypeMaximumKCut89",2,""
"org.axonframework.modelling.saga.AnnotatedSagaManager","AnnotatedSagaManager","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation38,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut33",2,""
"org.axonframework.modelling.saga.AnnotatedSagaManager$Builder","AnnotatedSagaManager$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation38,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut4",2,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository","AnnotatedSagaRepository","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation41,TypeLouvainCommunity12,TypeLeidenCommunity12,TypeKCoreDecomposition8,TypeMaximumKCut30",2,""
"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder","AnnotatedSagaRepository$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut31",2,""
"org.axonframework.commandhandling.AnnotationCommandHandlerAdapter","AnnotationCommandHandlerAdapter","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity1,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut33",2,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver","AnnotationCommandTargetResolver","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation108,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition7,TypeMaximumKCut77",2,""
"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder","AnnotationCommandTargetResolver$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation108,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition6,TypeMaximumKCut95",2,""
"org.axonframework.serialization.AnnotationRevisionResolver","AnnotationRevisionResolver","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation99,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition4,TypeMaximumKCut19",2,""
"org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory","AnnotationSagaMetaModelFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut16",2,""
"org.axonframework.messaging.unitofwork.BatchingUnitOfWork","BatchingUnitOfWork","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation47,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition9,TypeMaximumKCut34",2,""
"org.axonframework.serialization.CachingSupplier","CachingSupplier","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation0,TypeLouvainCommunity4,TypeLeidenCommunity0,TypeKCoreDecomposition2,TypeMaximumKCut99",2,""
"org.axonframework.serialization.ChainingConverter","ChainingConverter","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation52,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition7,TypeMaximumKCut99",2,""
"org.axonframework.messaging.annotation.ClasspathHandlerEnhancerDefinition","ClasspathHandlerEnhancerDefinition","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation21,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition5,TypeMaximumKCut42",2,""
"org.axonframework.common.CollectionUtils","CollectionUtils","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation30,TypeLouvainCommunity10,TypeLeidenCommunity10,TypeKCoreDecomposition2,TypeMaximumKCut93",2,""
"org.axonframework.commandhandling.CommandBusSpanFactory","CommandBusSpanFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition8,TypeMaximumKCut76",2,""
"org.axonframework.commandhandling.CommandExecutionException","CommandExecutionException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation7,TypeLouvainCommunity6,TypeLeidenCommunity6,TypeKCoreDecomposition4,TypeMaximumKCut85",2,""
"org.axonframework.commandhandling.CommandMessageHandlingMember","CommandMessageHandlingMember","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation20,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition6,TypeMaximumKCut65",2,""
"org.axonframework.deadline.DeadlineManager","DeadlineManager","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition8,TypeMaximumKCut9",2,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator","Type,File,Java,ByteCode,Class,TopCentralityCostEffectiveLazyForward,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity4,TypeKCoreDecomposition7,TypeMaximumKCut24",2,""
"org.axonframework.messaging.deadletter.Decisions","Decisions","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation51,TypeLouvainCommunity3,TypeLeidenCommunity0,TypeKCoreDecomposition6,TypeMaximumKCut33",2,""
"org.axonframework.commandhandling.DefaultCommandBusSpanFactory","DefaultCommandBusSpanFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition8,TypeMaximumKCut17",2,""
"org.axonframework.commandhandling.DefaultCommandBusSpanFactory$Builder","DefaultCommandBusSpanFactory$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition7,TypeMaximumKCut7",2,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway","DefaultCommandGateway","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition9,TypeMaximumKCut19",2,""
"org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder","DefaultCommandGateway$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition9,TypeMaximumKCut27",2,""
"org.axonframework.common.digest.Digester","Digester","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition3,TypeMaximumKCut0",2,""
"org.axonframework.messaging.Distributed","Distributed","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition2,TypeMaximumKCut6",2,""
"org.axonframework.commandhandling.DuplicateCommandHandlerResolver","DuplicateCommandHandlerResolver","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition8,TypeMaximumKCut35",2,""
"org.axonframework.messaging.deadletter.EnqueuePolicy","EnqueuePolicy","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition8,TypeMaximumKCut0",2,""
"org.axonframework.eventhandling.ErrorHandler","ErrorHandler","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition8,TypeMaximumKCut21",2,""
"org.axonframework.eventhandling.EventData","EventData","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation40,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition7,TypeMaximumKCut20",2,""
"org.axonframework.eventhandling.EventProcessorSpanFactory","EventProcessorSpanFactory","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition9,TypeMaximumKCut27",2,""
"org.axonframework.eventsourcing.EventSourcedAggregate","EventSourcedAggregate","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation17,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut30",2,""
"org.axonframework.eventsourcing.EventSourcingRepository","EventSourcingRepository","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation17,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut32",2,""
"org.axonframework.eventsourcing.EventSourcingRepository$Builder","EventSourcingRepository$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation23,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut15",2,""
"org.axonframework.eventsourcing.eventstore.EventStoreException","EventStoreException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation30,TypeLouvainCommunity10,TypeLeidenCommunity10,TypeKCoreDecomposition4,TypeMaximumKCut49",2,""
"org.axonframework.eventsourcing.GenericAggregateFactory","GenericAggregateFactory","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation22,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition7,TypeMaximumKCut8",2,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity2,TypeLeidenCommunity4,TypeKCoreDecomposition4,TypeMaximumKCut78",2,""
"org.axonframework.messaging.IllegalPayloadAccessException","IllegalPayloadAccessException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation16,TypeLouvainCommunity7,TypeLeidenCommunity6,TypeKCoreDecomposition4,TypeMaximumKCut19",2,""
"org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore","InMemorySagaStore","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation33,TypeLouvainCommunity12,TypeLeidenCommunity12,TypeKCoreDecomposition7,TypeMaximumKCut63",2,""
"org.axonframework.serialization.upcasting.event.InitialEventRepresentation","InitialEventRepresentation","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation54,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition9,TypeMaximumKCut5",2,""
"org.axonframework.serialization.upcasting.event.IntermediateEventRepresentation","IntermediateEventRepresentation","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation40,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition9,TypeMaximumKCut56",2,""
"org.axonframework.common.jdbc.JdbcException","JdbcException","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation51,TypeLouvainCommunity3,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut38",2,""
"org.axonframework.common.lock.Lock","Lock","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation79,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition5,TypeMaximumKCut64",2,""
"org.axonframework.modelling.command.LockingRepository","LockingRepository","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation79,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut53",2,""
"org.axonframework.modelling.command.LockingRepository$Builder","LockingRepository$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation23,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition10,TypeMaximumKCut80",2,""
"org.axonframework.util.MavenArtifactVersionResolver","MavenArtifactVersionResolver","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation100,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition2,TypeMaximumKCut57",2,""
"org.axonframework.messaging.interceptors.MessageHandlerInterceptor","MessageHandlerInterceptor","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation0,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition3,TypeMaximumKCut81",2,""
"org.axonframework.commandhandling.MonitorAwareCallback","MonitorAwareCallback","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity7,TypeLeidenCommunity5,TypeKCoreDecomposition7,TypeMaximumKCut69",2,""
"org.axonframework.commandhandling.callbacks.NoOpCallback","NoOpCallback","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition5,TypeMaximumKCut11",2,""
"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition","NoSnapshotTriggerDefinition","Type,File,Java,ByteCode,Enum,TypeWeaklyConnectedComponent0,TypeLabelPropagation18,TypeLouvainCommunity2,TypeLeidenCommunity2,TypeKCoreDecomposition7,TypeMaximumKCut87",2,""
"org.axonframework.common.jdbc.Oracle11Utils","Oracle11Utils","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation73,TypeLouvainCommunity14,TypeLeidenCommunity17,TypeKCoreDecomposition2,TypeMaximumKCut89",2,""
"org.axonframework.common.ProcessUtils","ProcessUtils","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation16,TypeLouvainCommunity3,TypeLeidenCommunity7,TypeKCoreDecomposition3,TypeMaximumKCut48",2,""
"org.axonframework.eventhandling.PropagatingErrorHandler","PropagatingErrorHandler","Type,File,Java,ByteCode,Enum,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity3,TypeLeidenCommunity3,TypeKCoreDecomposition7,TypeMaximumKCut71",2,""
"org.axonframework.queryhandling.QueryBus","QueryBus","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation46,TypeLouvainCommunity7,TypeLeidenCommunity6,TypeKCoreDecomposition8,TypeMaximumKCut63",2,""
"org.axonframework.queryhandling.QueryHandler","QueryHandler","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation46,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition4,TypeMaximumKCut2",2,""
"org.axonframework.eventhandling.ReplayToken","ReplayToken","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation27,TypeLouvainCommunity11,TypeLeidenCommunity11,TypeKCoreDecomposition9,TypeMaximumKCut1",2,""
"org.axonframework.commandhandling.RoutingKey","RoutingKey","Type,File,Java,ByteCode,Annotation,TypeWeaklyConnectedComponent0,TypeLabelPropagation58,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition3,TypeMaximumKCut0",2,""
"org.axonframework.modelling.saga.repository.jpa.SagaEntry","SagaEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation34,TypeLouvainCommunity12,TypeLeidenCommunity12,TypeKCoreDecomposition6,TypeMaximumKCut75",2,""
"org.axonframework.modelling.saga.metamodel.SagaModel","SagaModel","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation38,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition8,TypeMaximumKCut0",2,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterProcessor","SequencedDeadLetterProcessor","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation51,TypeLouvainCommunity3,TypeLeidenCommunity7,TypeKCoreDecomposition5,TypeMaximumKCut84",2,""
"org.axonframework.eventhandling.async.SequencingPolicy","SequencingPolicy","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition5,TypeMaximumKCut82",2,""
"org.axonframework.eventhandling.async.SequentialPerAggregatePolicy","SequentialPerAggregatePolicy","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity3,TypeLeidenCommunity3,TypeKCoreDecomposition5,TypeMaximumKCut69",2,""
"org.axonframework.serialization.SerializedMetaData","SerializedMetaData","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation54,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition7,TypeMaximumKCut48",2,""
"org.axonframework.commandhandling.SimpleCommandBus","SimpleCommandBus","Type,File,Java,ByteCode,Class,TopCentralityHyperlinkInducedTopicSearchHub,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut14",2,""
"org.axonframework.commandhandling.SimpleCommandBus$Builder","SimpleCommandBus$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation6,TypeLouvainCommunity6,TypeLeidenCommunity5,TypeKCoreDecomposition10,TypeMaximumKCut20",2,""
"org.axonframework.eventhandling.SimpleEventBus","SimpleEventBus","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity0,TypeLeidenCommunity3,TypeKCoreDecomposition6,TypeMaximumKCut54",2,""
"org.axonframework.eventhandling.SimpleEventBus$Builder","SimpleEventBus$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity0,TypeLeidenCommunity3,TypeKCoreDecomposition8,TypeMaximumKCut22",2,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker","SimpleEventHandlerInvoker","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity3,TypeLeidenCommunity3,TypeKCoreDecomposition9,TypeMaximumKCut37",2,""
"org.axonframework.eventhandling.SimpleEventHandlerInvoker$Builder","SimpleEventHandlerInvoker$Builder","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity3,TypeLeidenCommunity3,TypeKCoreDecomposition9,TypeMaximumKCut92",2,""
"org.axonframework.modelling.saga.SimpleResourceInjector","SimpleResourceInjector","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation42,TypeLouvainCommunity5,TypeLeidenCommunity4,TypeKCoreDecomposition2,TypeMaximumKCut49",2,""
"org.axonframework.messaging.annotation.SimpleResourceParameterResolverFactory","SimpleResourceParameterResolverFactory","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation0,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition5,TypeMaximumKCut87",2,""
"org.axonframework.eventsourcing.SnapshotTriggerDefinition","SnapshotTriggerDefinition","Type,File,Java,ByteCode,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation18,TypeLouvainCommunity2,TypeLeidenCommunity5,TypeKCoreDecomposition7,TypeMaximumKCut66",2,""
"org.axonframework.test.deadline.StubDeadlineManager","StubDeadlineManager","Type,File,Java,ByteCode,Class,TopCentralityCostEffectiveLazyForward,TypeWeaklyConnectedComponent0,TypeLabelPropagation8,TypeLouvainCommunity5,TypeLeidenCommunity4,TypeKCoreDecomposition10,TypeMaximumKCut48",2,""
"org.axonframework.messaging.SubscribableMessageSource","SubscribableMessageSource","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition7,TypeMaximumKCut90",2,""
"org.axonframework.common.transaction.Transaction","Transaction","Type,File,Java,ByteCode,Interface,TopCentralityHarmonic,TopCentralityCloseness,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity0,TypeLeidenCommunity8,TypeKCoreDecomposition4,TypeMaximumKCut18",2,""
"org.axonframework.messaging.annotation.AbstractAnnotatedParameterResolverFactory","AbstractAnnotatedParameterResolverFactory","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation0,TypeLouvainCommunity0,TypeLeidenCommunity0,TypeKCoreDecomposition6,TypeMaximumKCut55",1,""
"org.axonframework.eventhandling.AbstractEventBus","AbstractEventBus","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity0,TypeLeidenCommunity3,TypeKCoreDecomposition9,TypeMaximumKCut53",1,""
"org.axonframework.eventhandling.AbstractEventEntry","AbstractEventEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation54,TypeLouvainCommunity4,TypeLeidenCommunity13,TypeKCoreDecomposition7,TypeMaximumKCut58",1,""
"org.axonframework.eventhandling.AbstractEventProcessor","AbstractEventProcessor","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation5,TypeLouvainCommunity9,TypeLeidenCommunity3,TypeKCoreDecomposition10,TypeMaximumKCut44",1,""
"org.axonframework.eventhandling.AbstractEventProcessor$Builder","AbstractEventProcessor$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation13,TypeLouvainCommunity9,TypeLeidenCommunity8,TypeKCoreDecomposition10,TypeMaximumKCut37",1,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore","AbstractEventStore","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation24,TypeLouvainCommunity10,TypeLeidenCommunity10,TypeKCoreDecomposition9,TypeMaximumKCut26",1,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder","AbstractEventStore$Builder","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation119,TypeLouvainCommunity11,TypeLeidenCommunity11,TypeKCoreDecomposition9,TypeMaximumKCut51",1,""
"org.axonframework.messaging.AbstractMessage","AbstractMessage","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation0,TypeLouvainCommunity4,TypeLeidenCommunity0,TypeKCoreDecomposition4,TypeMaximumKCut0",1,""
"org.axonframework.modelling.saga.AbstractResourceInjector","AbstractResourceInjector","Type,File,Java,ByteCode,Class,TypeWeaklyConnectedComponent0,TypeLabelPropagation3,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition3,TypeMaximumKCut31",1,""
"org.axonframework.modelling.saga.AbstractSagaManager","AbstractSagaManager","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation38,TypeLouvainCommunity1,TypeLeidenCommunity1,TypeKCoreDecomposition9,TypeMaximumKCut40",1,""
"org.axonframework.eventhandling.AbstractSequencedDomainEventEntry","AbstractSequencedDomainEventEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation24,TypeLouvainCommunity10,TypeLeidenCommunity10,TypeKCoreDecomposition5,TypeMaximumKCut54",1,""
"org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry","AbstractSnapshotEventEntry","Type,File,Java,ByteCode,Class,GenericDeclaration,TypeWeaklyConnectedComponent0,TypeLabelPropagation24,TypeLouvainCommunity10,TypeLeidenCommunity13,TypeKCoreDecomposition5,TypeMaximumKCut67",1,""
